Time SN:702643 (S30X):CH0,SN:702643 (S30X):CH0 bar
2020-09-03 19:25:55.677,0.2627296
2020-09-03 19:26:05.672,0.2672348
2020-09-03 19:26:15.667,0.25978850000000003
2020-09-03 19:26:25.678,0.2497482
2020-09-03 19:26:35.673,0.254879
2020-09-03 19:26:45.684,0.2565422
2020-09-03 19:26:55.679,0.2629776
2020-09-03 19:27:05.674,0.27071
2020-09-03 19:27:15.685,0.26474380000000003
2020-09-03 19:27:25.679,0.2709885
2020-09-03 19:27:35.674,0.26480479999999995
2020-09-03 19:27:45.669,0.2713547
2020-09-03 19:27:55.680,0.2722702
2020-09-03 19:28:05.675,0.2691765
2020-09-03 19:28:15.670,0.2806816
2020-09-03 19:28:25.681,0.2896652
2020-09-03 19:28:35.676,0.2899933
2020-09-03 19:28:45.671,0.2942467
2020-09-03 19:28:55.682,0.29650879999999996
2020-09-03 19:29:05.676,0.2908401
2020-09-03 19:29:15.671,0.29454040000000004
2020-09-03 19:29:25.682,0.28839109999999996
2020-09-03 19:29:35.677,0.29601669999999997
2020-09-03 19:29:45.672,0.30955509999999997
2020-09-03 19:29:55.683,0.3176575
2020-09-03 19:30:05.678,0.31716540000000004
2020-09-03 19:30:15.673,0.3095016
2020-09-03 19:30:25.684,0.30110929999999997
2020-09-03 19:30:35.678,0.29715349999999996
2020-09-03 19:30:45.673,0.2961884
2020-09-03 19:30:55.684,0.2981758
2020-09-03 19:31:05.679,0.3001862
2020-09-03 19:31:15.674,0.3016739
2020-09-03 19:31:25.668,0.3065071
2020-09-03 19:31:35.680,0.3052101
2020-09-03 19:31:45.674,0.3052559
2020-09-03 19:31:55.675,0.29516220000000004
2020-09-03 19:32:05.685,0.30186840000000004
2020-09-03 19:32:15.681,0.30371859999999995
2020-09-03 19:32:25.675,0.3151703
2020-09-03 19:32:35.686,0.324585
2020-09-03 19:32:45.681,0.3265114
2020-09-03 19:32:55.676,0.33330540000000003
2020-09-03 19:33:05.671,0.33422090000000004
2020-09-03 19:33:15.682,0.3292961
2020-09-03 19:33:25.677,0.3249817
2020-09-03 19:33:35.672,0.32902909999999996
2020-09-03 19:33:45.683,0.32450100000000004
2020-09-03 19:33:55.677,0.3312759
2020-09-03 19:34:05.672,0.33834840000000005
2020-09-03 19:34:15.683,0.3348465
2020-09-03 19:34:25.678,0.3321304
2020-09-03 19:34:35.673,0.33510209999999996
2020-09-03 19:34:45.685,0.33838270000000004
2020-09-03 19:34:55.679,0.3446007
2020-09-03 19:35:05.675,0.3488007
2020-09-03 19:35:15.686,0.3520737
2020-09-03 19:35:25.680,0.3595581
2020-09-03 19:35:35.678,0.351059
2020-09-03 19:35:45.687,0.35656740000000003
2020-09-03 19:35:55.682,0.3567467
2020-09-03 19:36:05.677,0.34663390000000005
2020-09-03 19:36:15.672,0.3517342
2020-09-03 19:36:25.683,0.3632927
2020-09-03 19:36:35.677,0.3597794
2020-09-03 19:36:45.689,0.3606262
2020-09-03 19:36:55.683,0.3782578
2020-09-03 19:37:05.672,0.3733482
2020-09-03 19:37:15.683,0.38111880000000004
2020-09-03 19:37:25.678,0.37197490000000005
2020-09-03 19:37:35.688,0.3766251
2020-09-03 19:37:45.683,0.37185290000000004
2020-09-03 19:37:55.678,0.371994
2020-09-03 19:38:05.689,0.37516020000000005
2020-09-03 19:38:15.684,0.3802032
2020-09-03 19:38:25.679,0.3740921
2020-09-03 19:38:35.690,0.38204570000000004
2020-09-03 19:38:45.684,0.39054490000000003
2020-09-03 19:38:55.679,0.3953094
2020-09-03 19:39:05.690,0.4074707
2020-09-03 19:39:15.690,0.40666199999999997
2020-09-03 19:39:25.684,0.4158173
2020-09-03 19:39:35.679,0.4163361
2020-09-03 19:39:45.691,0.40940859999999996
2020-09-03 19:39:55.686,0.4045296
2020-09-03 19:40:05.680,0.399559
2020-09-03 19:40:15.691,0.39020540000000004
2020-09-03 19:40:25.686,0.39090349999999996
2020-09-03 19:40:35.681,0.3966179
2020-09-03 19:40:45.692,0.39854429999999996
2020-09-03 19:40:55.687,0.407032
2020-09-03 19:41:05.682,0.4042473
2020-09-03 19:41:15.692,0.4051514
2020-09-03 19:41:25.688,0.4101295
2020-09-03 19:41:35.682,0.4111977
2020-09-03 19:41:45.677,0.42019650000000003
2020-09-03 19:41:55.688,0.4225044
2020-09-03 19:42:05.683,0.41575619999999996
2020-09-03 19:42:15.667,0.42758559999999995
2020-09-03 19:42:25.678,0.42346190000000006
2020-09-03 19:42:35.688,0.4210014
2020-09-03 19:42:45.683,0.4244499
2020-09-03 19:42:55.694,0.4188843
2020-09-03 19:43:05.689,0.416851
2020-09-03 19:43:15.684,0.4190826
2020-09-03 19:43:25.695,0.43210600000000005
2020-09-03 19:43:35.690,0.4256058
2020-09-03 19:43:45.685,0.4364471
2020-09-03 19:43:55.680,0.43484120000000004
2020-09-03 19:44:05.691,0.44564440000000005
2020-09-03 19:44:15.686,0.44368739999999995
2020-09-03 19:44:25.681,0.44511409999999996
2020-09-03 19:44:35.692,0.4509125
2020-09-03 19:44:45.687,0.45265200000000005
2020-09-03 19:44:55.681,0.4527473
2020-09-03 19:45:05.681,0.4524727
2020-09-03 19:45:15.693,0.453064
2020-09-03 19:45:25.687,0.449337
2020-09-03 19:45:35.682,0.4570084
2020-09-03 19:45:45.693,0.4550247
2020-09-03 19:45:55.688,0.456192
2020-09-03 19:46:05.693,0.4619293
2020-09-03 19:46:15.680,0.4556045999999999
2020-09-03 19:46:25.691,0.48013690000000003
2020-09-03 19:46:35.686,0.4870148
2020-09-03 19:46:45.681,0.49085619999999996
2020-09-03 19:46:55.692,0.4833755
2020-09-03 19:47:05.687,0.48797609999999997
2020-09-03 19:47:15.682,0.4914246
2020-09-03 19:47:25.693,0.49264529999999995
2020-09-03 19:47:35.688,0.4909325
2020-09-03 19:47:45.683,0.5077515
2020-09-03 19:47:55.694,0.5138626000000001
2020-09-03 19:48:05.689,0.5124930999999999
2020-09-03 19:48:15.684,0.5153847
2020-09-03 19:48:25.695,0.5133209
2020-09-03 19:48:35.690,0.5104027
2020-09-03 19:48:45.685,0.5155563
2020-09-03 19:48:55.695,0.5273972
2020-09-03 19:49:05.691,0.5208931
2020-09-03 19:49:15.697,0.5239906
2020-09-03 19:49:25.692,0.5124016
2020-09-03 19:49:35.687,0.5098419
2020-09-03 19:49:45.698,0.5014343
2020-09-03 19:49:55.693,0.5004425
2020-09-03 19:50:05.688,0.4996986
2020-09-03 19:50:15.698,0.5104866
2020-09-03 19:50:25.693,0.5112915
2020-09-03 19:50:35.688,0.5195084
2020-09-03 19:50:45.699,0.5197906
2020-09-03 19:50:55.693,0.5162849
2020-09-03 19:51:05.689,0.5195084
2020-09-03 19:51:15.683,0.5162201
2020-09-03 19:51:25.694,0.5129585
2020-09-03 19:51:35.689,0.5230292999999999
2020-09-03 19:51:45.700,0.5244637
2020-09-03 19:51:55.695,0.5256958
2020-09-03 19:52:05.690,0.5260239000000001
2020-09-03 19:52:15.701,0.5206795
2020-09-03 19:52:25.695,0.5200348
2020-09-03 19:52:35.691,0.5289078
2020-09-03 19:52:45.702,0.5285988
2020-09-03 19:52:55.697,0.5263977
2020-09-03 19:53:05.692,0.5289307
2020-09-03 19:53:15.688,0.5284996
2020-09-03 19:53:25.699,0.5309563
2020-09-03 19:53:35.694,0.5333366
2020-09-03 19:53:45.689,0.5280571
2020-09-03 19:53:55.700,0.5265541
2020-09-03 19:54:05.695,0.529644
2020-09-03 19:54:15.690,0.5320206000000001
2020-09-03 19:54:25.701,0.53965
2020-09-03 19:54:35.696,0.5314598
2020-09-03 19:54:45.691,0.5302925
2020-09-03 19:54:55.701,0.5386772
2020-09-03 19:55:05.697,0.538517
2020-09-03 19:55:15.691,0.5383415
2020-09-03 19:55:25.702,0.5376358
2020-09-03 19:55:35.688,0.531456
2020-09-03 19:55:45.699,0.5367126
2020-09-03 19:55:55.694,0.5406532
2020-09-03 19:56:05.705,0.5375137
2020-09-03 19:56:15.700,0.5329285
2020-09-03 19:56:25.695,0.5362434
2020-09-03 19:56:35.690,0.5442619000000001
2020-09-03 19:56:45.701,0.5520477
2020-09-03 19:56:55.696,0.5558395
2020-09-03 19:57:05.690,0.5661316
2020-09-03 19:57:15.701,0.5750809
2020-09-03 19:57:25.696,0.5762786999999999
2020-09-03 19:57:35.691,0.5759696999999999
2020-09-03 19:57:45.702,0.5810509
2020-09-03 19:57:55.697,0.5777435000000001
2020-09-03 19:58:05.692,0.5814323
2020-09-03 19:58:15.703,0.5901718
2020-09-03 19:58:25.698,0.5661430000000001
2020-09-03 19:58:35.693,0.5801314999999999
2020-09-03 19:58:45.704,0.5739403000000001
2020-09-03 19:58:55.699,0.5731659
2020-09-03 19:59:05.694,0.5751915
2020-09-03 19:59:15.689,0.5731583
2020-09-03 19:59:25.700,0.5787773
2020-09-03 19:59:35.694,0.5801696999999999
2020-09-03 19:59:45.689,0.5794524999999999
2020-09-03 19:59:55.700,0.5891876
2020-09-03 20:00:05.695,0.5910797
2020-09-03 20:00:15.706,0.5898247
2020-09-03 20:00:25.701,0.5890426999999999
2020-09-03 20:00:35.696,0.5922966
2020-09-03 20:00:45.691,0.5854187
2020-09-03 20:00:55.702,0.5944404999999999
2020-09-03 20:01:05.697,0.5933951999999999
2020-09-03 20:01:15.692,0.5948906
2020-09-03 20:01:25.703,0.6104851
2020-09-03 20:01:35.703,0.6025581
2020-09-03 20:01:45.697,0.6086043999999999
2020-09-03 20:01:55.692,0.6116104
2020-09-03 20:02:05.703,0.5976066999999999
2020-09-03 20:02:15.698,0.6032219
2020-09-03 20:02:25.693,0.6031876
2020-09-03 20:02:35.703,0.6031876
2020-09-03 20:02:45.697,0.606617
2020-09-03 20:02:55.692,0.6013451
2020-09-03 20:03:05.703,0.6006393
2020-09-03 20:03:15.698,0.5982742
2020-09-03 20:03:25.693,0.5991401999999999
2020-09-03 20:03:35.704,0.5977401999999999
2020-09-03 20:03:45.699,0.6067314
2020-09-03 20:03:55.693,0.6050835
2020-09-03 20:04:05.702,0.612133
2020-09-03 20:04:15.697,0.622509
2020-09-03 20:04:25.692,0.6318512
2020-09-03 20:04:35.703,0.6303024
2020-09-03 20:04:45.697,0.6326828
2020-09-03 20:04:55.692,0.6188927
2020-09-03 20:05:05.703,0.6242065
2020-09-03 20:05:15.698,0.6181601999999999
2020-09-03 20:05:25.693,0.6151009
2020-09-03 20:05:35.704,0.6220093000000001
2020-09-03 20:05:45.699,0.6233368
2020-09-03 20:05:55.694,0.6155853
2020-09-03 20:06:05.705,0.6232986
2020-09-03 20:06:15.700,0.6249428000000001
2020-09-03 20:06:25.695,0.6262627
2020-09-03 20:06:35.690,0.6504631
2020-09-03 20:06:45.701,0.651165
2020-09-03 20:06:55.696,0.6529732
2020-09-03 20:07:05.691,0.6516647
2020-09-03 20:07:15.702,0.6450119000000001
2020-09-03 20:07:25.697,0.6456909000000001
2020-09-03 20:07:35.692,0.6385345
2020-09-03 20:07:45.703,0.6392479
2020-09-03 20:07:55.698,0.6464233
2020-09-03 20:08:05.693,0.6496048000000001
2020-09-03 20:08:15.704,0.6473923
2020-09-03 20:08:25.699,0.6455841
2020-09-03 20:08:35.693,0.6420288000000001
2020-09-03 20:08:45.705,0.6340218000000001
2020-09-03 20:08:55.700,0.6353569
2020-09-03 20:09:05.695,0.6343231
2020-09-03 20:09:15.706,0.6457748000000001
2020-09-03 20:09:25.701,0.6419563
2020-09-03 20:09:35.695,0.6399536
2020-09-03 20:09:45.707,0.6578064
2020-09-03 20:09:55.702,0.6600647
2020-09-03 20:10:05.697,0.6458244000000001
2020-09-03 20:10:15.692,0.6617279
2020-09-03 20:10:25.703,0.6572456
2020-09-03 20:10:35.698,0.6602401999999999
2020-09-03 20:10:45.693,0.6679993000000001
2020-09-03 20:10:55.704,0.6861801
2020-09-03 20:11:05.699,0.6911888
2020-09-03 20:11:15.694,0.6737938
2020-09-03 20:11:25.705,0.6846199000000001
2020-09-03 20:11:35.700,0.6811866999999999
2020-09-03 20:11:45.695,0.6834183000000001
2020-09-03 20:11:55.706,0.6790466
2020-09-03 20:12:05.700,0.6694107
2020-09-03 20:12:15.695,0.6682587
2020-09-03 20:12:25.706,0.6702728
2020-09-03 20:12:35.701,0.6755829000000001
2020-09-03 20:12:45.696,0.6824188
2020-09-03 20:12:55.707,0.6808853
2020-09-03 20:13:05.702,0.6856842
2020-09-03 20:13:15.697,0.6845398
2020-09-03 20:13:25.708,0.6943436
2020-09-03 20:13:35.703,0.7000084
2020-09-03 20:13:45.698,0.7017975000000001
2020-09-03 20:13:55.693,0.7077217
2020-09-03 20:14:05.704,0.7105103
2020-09-03 20:14:15.699,0.7196999
2020-09-03 20:14:25.694,0.7207909
2020-09-03 20:14:35.705,0.7225571
2020-09-03 20:14:45.700,0.7246475
2020-09-03 20:14:55.695,0.7161369000000001
2020-09-03 20:15:05.705,0.7143135
2020-09-03 20:15:15.701,0.7063675
2020-09-03 20:15:25.696,0.7100449000000001
2020-09-03 20:15:35.706,0.7057380999999999
2020-09-03 20:15:45.702,0.7199936
2020-09-03 20:15:55.696,0.7260399000000001
2020-09-03 20:16:05.707,0.7336807
2020-09-03 20:16:15.702,0.7264366
2020-09-03 20:16:25.697,0.7323685000000001
2020-09-03 20:16:35.708,0.7360802
2020-09-03 20:16:45.703,0.7419891
2020-09-03 20:16:55.698,0.7308617
2020-09-03 20:17:05.708,0.7428169
2020-09-03 20:17:15.704,0.7426605
2020-09-03 20:17:25.698,0.7466659999999999
2020-09-03 20:17:35.709,0.7527313
2020-09-03 20:17:45.704,0.7422638
2020-09-03 20:17:55.699,0.7475166
2020-09-03 20:18:05.710,0.7387543000000001
2020-09-03 20:18:15.705,0.739296
2020-09-03 20:18:25.700,0.7417908000000001
2020-09-03 20:18:35.711,0.7415695
2020-09-03 20:18:45.705,0.7446364999999999
2020-09-03 20:18:55.700,0.7458954000000001
2020-09-03 20:19:05.711,0.7398758000000001
2020-09-03 20:19:15.706,0.7384644
2020-09-03 20:19:25.701,0.7441063
2020-09-03 20:19:35.712,0.7436333
2020-09-03 20:19:45.707,0.7530518
2020-09-03 20:19:55.702,0.753849
2020-09-03 20:20:05.713,0.7495384
2020-09-03 20:20:15.708,0.754631
2020-09-03 20:20:25.702,0.7654648000000001
2020-09-03 20:20:35.698,0.7734946999999999
2020-09-03 20:20:45.709,0.7854385
2020-09-03 20:20:55.704,0.7882996
2020-09-03 20:21:05.699,0.7809600999999999
2020-09-03 20:21:15.710,0.7742081000000001
2020-09-03 20:21:25.705,0.7689895999999999
2020-09-03 20:21:35.700,0.7586212
2020-09-03 20:21:45.710,0.7577438
2020-09-03 20:21:55.705,0.7530289000000001
2020-09-03 20:22:05.700,0.7562714
2020-09-03 20:22:15.711,0.7639618
2020-09-03 20:22:25.707,0.7682266
2020-09-03 20:22:35.701,0.7801971
2020-09-03 20:22:45.712,0.7718124
2020-09-03 20:22:55.707,0.7705154000000001
2020-09-03 20:23:05.702,0.7797089
2020-09-03 20:23:15.697,0.781044
2020-09-03 20:23:25.708,0.7787132
2020-09-03 20:23:35.702,0.7835464
2020-09-03 20:23:45.698,0.7784270999999999
2020-09-03 20:23:55.709,0.7784309
2020-09-03 20:24:05.704,0.7845764000000001
2020-09-03 20:24:15.699,0.7796211
2020-09-03 20:24:25.710,0.7745323000000001
2020-09-03 20:24:35.705,0.7697066999999999
2020-09-03 20:24:45.700,0.7651863
2020-09-03 20:24:55.711,0.7702941999999999
2020-09-03 20:25:05.706,0.764286
2020-09-03 20:25:15.701,0.7726630999999999
2020-09-03 20:25:25.695,0.7782669
2020-09-03 20:25:35.707,0.7773094
2020-09-03 20:25:45.702,0.7782059
2020-09-03 20:25:55.712,0.7759933000000001
2020-09-03 20:26:05.707,0.7760468
2020-09-03 20:26:15.702,0.7674294
2020-09-03 20:26:25.713,0.7765503
2020-09-03 20:26:35.708,0.7763863
2020-09-03 20:26:45.703,0.7906189
2020-09-03 20:26:55.714,0.7847824000000001
2020-09-03 20:27:05.708,0.7941895
2020-09-03 20:27:15.703,0.7949028
2020-09-03 20:27:25.714,0.784687
2020-09-03 20:27:35.709,0.7836685
2020-09-03 20:27:45.704,0.7605515
2020-09-03 20:27:55.698,0.7589226
2020-09-03 20:28:05.709,0.7637786999999999
2020-09-03 20:28:15.704,0.7628020999999999
2020-09-03 20:28:25.715,0.767067
2020-09-03 20:28:35.709,0.7627524999999999
2020-09-03 20:28:45.704,0.7613449000000001
2020-09-03 20:28:55.715,0.7601547
2020-09-03 20:29:05.711,0.7559776
2020-09-03 20:29:15.705,0.7549133000000001
2020-09-03 20:29:25.700,0.7502251
2020-09-03 20:29:35.711,0.7655373000000001
2020-09-03 20:29:45.706,0.7713547
2020-09-03 20:29:55.701,0.7755699
2020-09-03 20:30:05.712,0.7797432
2020-09-03 20:30:15.707,0.7861977
2020-09-03 20:30:25.702,0.7827759
2020-09-03 20:30:35.713,0.7814101999999999
2020-09-03 20:30:45.708,0.7825623
2020-09-03 20:30:55.703,0.773243
2020-09-03 20:31:05.714,0.7745209
2020-09-03 20:31:15.709,0.7667656
2020-09-03 20:31:25.704,0.768425
2020-09-03 20:31:35.714,0.7639961
2020-09-03 20:31:45.709,0.7821198
2020-09-03 20:31:55.704,0.7937584
2020-09-03 20:32:05.715,0.8012161
2020-09-03 20:32:15.710,0.8037949000000001
2020-09-03 20:32:25.705,0.8021736
2020-09-03 20:32:35.716,0.8110352
2020-09-03 20:32:45.711,0.80616
2020-09-03 20:32:55.705,0.8123474
2020-09-03 20:33:05.716,0.815361
2020-09-03 20:33:15.712,0.8187180000000001
2020-09-03 20:33:25.707,0.8252944999999999
2020-09-03 20:33:35.717,0.8336716000000001
2020-09-03 20:33:45.712,0.8184967
2020-09-03 20:33:55.707,0.8118515000000001
2020-09-03 20:34:05.717,0.8075180000000001
2020-09-03 20:34:15.712,0.8074416999999999
2020-09-03 20:34:25.707,0.8092537
2020-09-03 20:34:35.702,0.817543
2020-09-03 20:34:45.713,0.8253365
2020-09-03 20:34:55.708,0.8242073000000001
2020-09-03 20:35:05.703,0.8320122
2020-09-03 20:35:15.714,0.8217239
2020-09-03 20:35:25.709,0.8113022
2020-09-03 20:35:35.704,0.8131446999999999
2020-09-03 20:35:45.715,0.8095015999999999
2020-09-03 20:35:55.710,0.8092804
2020-09-03 20:36:05.705,0.8244896
2020-09-03 20:36:15.716,0.8226738000000001
2020-09-03 20:36:25.711,0.8362732
2020-09-03 20:36:35.706,0.8437271000000001
2020-09-03 20:36:45.716,0.8461226999999999
2020-09-03 20:36:55.711,0.8462905999999999
2020-09-03 20:37:05.706,0.8381348
2020-09-03 20:37:15.716,0.8417701999999999
2020-09-03 20:37:25.712,0.8452148000000002
2020-09-03 20:37:35.706,0.8423653
2020-09-03 20:37:45.717,0.8459244
2020-09-03 20:37:55.712,0.8519821
2020-09-03 20:38:05.707,0.8573608
2020-09-03 20:38:15.718,0.8604126
2020-09-03 20:38:25.713,0.8623199
2020-09-03 20:38:35.708,0.8556441999999999
2020-09-03 20:38:45.719,0.8540459
2020-09-03 20:38:55.714,0.866024
2020-09-03 20:39:05.709,0.8654556000000001
2020-09-03 20:39:15.720,0.8782271999999999
2020-09-03 20:39:25.715,0.8859520000000001
2020-09-03 20:39:35.711,0.8852005
2020-09-03 20:39:45.722,0.8861389000000001
2020-09-03 20:39:55.717,0.8747978000000001
2020-09-03 20:40:05.712,0.8578644
2020-09-03 20:40:15.711,0.8531723
2020-09-03 20:40:25.722,0.8458405000000001
2020-09-03 20:40:35.717,0.8410378000000001
2020-09-03 20:40:45.712,0.8472290000000001
2020-09-03 20:40:55.722,0.8460388000000001
2020-09-03 20:41:05.718,0.8476028
2020-09-03 20:41:15.712,0.8483504999999999
2020-09-03 20:41:25.723,0.8525391
2020-09-03 20:41:35.718,0.8480300999999999
2020-09-03 20:41:45.713,0.8542786
2020-09-03 20:41:55.724,0.8522185999999999
2020-09-03 20:42:05.719,0.8473473
2020-09-03 20:42:15.714,0.8471794
2020-09-03 20:42:25.725,0.8595046999999999
2020-09-03 20:42:35.719,0.8579711999999999
2020-09-03 20:42:45.714,0.8610382
2020-09-03 20:42:55.725,0.8542252
2020-09-03 20:43:05.720,0.8562469000000001
2020-09-03 20:43:15.715,0.8584976000000001
2020-09-03 20:43:25.726,0.8512878
2020-09-03 20:43:35.721,0.8519745000000001
2020-09-03 20:43:45.715,0.8437271000000001
2020-09-03 20:43:55.726,0.8462905999999999
2020-09-03 20:44:05.721,0.8496628
2020-09-03 20:44:15.716,0.8482094000000001
2020-09-03 20:44:25.726,0.8562011999999999
2020-09-03 20:44:35.721,0.8634719999999999
2020-09-03 20:44:45.717,0.859375
2020-09-03 20:44:55.727,0.8595656999999999
2020-09-03 20:45:05.722,0.8505173
2020-09-03 20:45:15.717,0.869873
2020-09-03 20:45:25.712,0.8810691999999999
2020-09-03 20:45:35.722,0.8835334999999999
2020-09-03 20:45:45.718,0.8882828000000002
2020-09-03 20:45:55.713,0.9050751
2020-09-03 20:46:05.724,0.9262771999999999
2020-09-03 20:46:15.719,0.9124146000000001
2020-09-03 20:46:25.714,0.9082527
2020-09-03 20:46:35.725,0.9050789
2020-09-03 20:46:45.721,0.9048461999999999
2020-09-03 20:46:55.716,0.9072876
2020-09-03 20:47:05.726,0.9151764000000001
2020-09-03 20:47:15.721,0.9099959999999999
2020-09-03 20:47:25.716,0.9035988000000001
2020-09-03 20:47:35.727,0.9038544
2020-09-03 20:47:45.722,0.9072533000000002
2020-09-03 20:47:55.717,0.8960419
2020-09-03 20:48:05.712,0.892395
2020-09-03 20:48:15.723,0.8935242
2020-09-03 20:48:25.719,0.8980254999999999
2020-09-03 20:48:35.714,0.90625
2020-09-03 20:48:45.724,0.9098434000000001
2020-09-03 20:48:55.719,0.9096909
2020-09-03 20:49:05.714,0.9130936
2020-09-03 20:49:15.725,0.9103584000000001
2020-09-03 20:49:25.720,0.9002075
2020-09-03 20:49:35.715,0.8974761999999998
2020-09-03 20:49:45.726,0.8984833000000001
2020-09-03 20:49:55.721,0.893856
2020-09-03 20:50:05.716,0.9015083
2020-09-03 20:50:15.727,0.901062
2020-09-03 20:50:25.723,0.9016914
2020-09-03 20:50:35.717,0.905365
2020-09-03 20:50:45.728,0.9020195
2020-09-03 20:50:55.723,0.9078026
2020-09-03 20:51:05.718,0.8995514000000001
2020-09-03 20:51:15.729,0.9029617
2020-09-03 20:51:25.724,0.9064789000000001
2020-09-03 20:51:35.719,0.9060669
2020-09-03 20:51:45.717,0.9117316999999999
2020-09-03 20:51:55.728,0.9167252
2020-09-03 20:52:05.723,0.9190674000000001
2020-09-03 20:52:15.718,0.9176101999999999
2020-09-03 20:52:25.729,0.9158134
2020-09-03 20:52:35.724,0.9136504999999999
2020-09-03 20:52:45.718,0.9125061
2020-09-03 20:52:55.713,0.9183121
2020-09-03 20:53:05.724,0.9115066999999999
2020-09-03 20:53:15.718,0.9124755999999999
2020-09-03 20:53:25.713,0.9148026
2020-09-03 20:53:35.724,0.9142876
2020-09-03 20:53:45.719,0.912323
2020-09-03 20:53:55.714,0.9148788
2020-09-03 20:54:05.725,0.9267235
2020-09-03 20:54:15.720,0.9393806
2020-09-03 20:54:25.716,0.9386443999999999
2020-09-03 20:54:35.727,0.9343184999999999
2020-09-03 20:54:45.722,0.9472504
2020-09-03 20:54:55.716,0.9521065000000001
2020-09-03 20:55:05.727,0.9610671999999999
2020-09-03 20:55:15.723,0.9652786
2020-09-03 20:55:25.718,0.9735947
2020-09-03 20:55:35.729,0.9643593
2020-09-03 20:55:45.724,0.9460219999999999
2020-09-03 20:55:55.719,0.9551620000000001
2020-09-03 20:56:05.714,0.9481354
2020-09-03 20:56:15.725,0.9466209000000001
2020-09-03 20:56:25.720,0.9553299000000001
2020-09-03 20:56:35.714,0.9492378
2020-09-03 20:56:45.725,0.9524765
2020-09-03 20:56:55.720,0.9598694
2020-09-03 20:57:05.730,0.9564323
2020-09-03 20:57:15.726,0.9593163
2020-09-03 20:57:25.721,0.9615783999999999
2020-09-03 20:57:35.715,0.9611854999999999
2020-09-03 20:57:45.727,0.967514
2020-09-03 20:57:55.721,0.9681244000000001
2020-09-03 20:58:05.716,0.9809952
2020-09-03 20:58:15.727,0.9881554
2020-09-03 20:58:25.722,0.9797249
2020-09-03 20:58:35.717,0.9716872999999999
2020-09-03 20:58:45.728,0.9656944
2020-09-03 20:58:55.722,0.957634
2020-09-03 20:59:05.718,0.9509620999999999
2020-09-03 20:59:15.713,0.9536361999999999
2020-09-03 20:59:25.724,0.9488601999999999
